Joaquin Castro,D - TX,http://twitter.com/JoaquinCastrotx,Rep.Castro@opencongress.org,202-225-3236,https://castro.house.gov
K. Michael Conaway,R - TX,http://twitter.com/ConawayTX11,Rep.Conaway@opencongress.org,202-225-3605,http://conaway.house.gov
Henry Cuellar,D - TX,http://twitter.com/RepCuellar,Rep.Cuellar@opencongress.org,202-225-1640,http://cuellar.house.gov
John Abney Culberson,R - TX,http://twitter.com/CongCulberson,Rep.Culberson@opencongress.org,202-225-2571,http://culberson.house.gov
Lloyd A. Doggett,D - TX,http://twitter.com/RepLloydDoggett,Rep.Doggett@opencongress.org,202-225-4865,https://doggett.house.gov
Blake Farenthold,R - TX,http://twitter.com/Farenthold,Rep.Farenthold@opencongress.org,202-225-7742,http://farenthold.house.gov
Bill Flores,R - TX,http://twitter.com/RepBillFlores,Rep.Flores@opencongress.org,202-225-6105,http://flores.house.gov
Louie B. Gohmert,R - TX,http://twitter.com/RepLouieGohmert,Rep.Gohmert@opencongress.org,202-225-3035,https://gohmert.house.gov
Kay Granger,R - TX,http://twitter.com/RepKayGranger,Rep.Kaygranger@opencongress.org,202-225-5071,http://kaygranger.house.gov
Gene Eugene Green,D - TX,http://twitter.com/RepGeneGreen,Rep.Green@opencongress.org,202-225-1688,https://green.house.gov
Al Green,D - TX,http://twitter.com/RepAlGreen,Rep.Algreen@opencongress.org,202-225-7508,http://algreen.house.gov
Jeb Hensarling,R - TX,http://twitter.com/RepHensarling,Rep.Hensarling@opencongress.org,202-225-3484,http://hensarling.house.gov
Rubén E. Hinojosa,D - TX,http://twitter.com/USRepRHinojosa,Rep.Hinojosa@opencongress.org,202-225-2531,http://hinojosa.house.gov
Will Hurd,R - TX,http://twitter.com/hurdonthehill,Rep.Hurd@opencongress.org,202-225-4511,https://hurd.house.gov
Sheila Jackson Lee,D - TX,http://twitter.com/JacksonLeeTX18,Rep.Jacksonlee@opencongress.org,202-225-3816,http://jacksonlee.house.gov
Sam Robert Johnson,R - TX,http://twitter.com/SamsPressShop,Rep.Samjohnson@opencongress.org,202-225-4201,http://samjohnson.house.gov
Eddie Bernice Johnson,D - TX,http://twitter.com/RepEBJ,Rep.Ebjohnson@opencongress.org,202-225-8885,http://ebjohnson.house.gov
Kenny Ewell Marchant,R - TX,http://twitter.com/RepKenMarchant,Rep.Marchant@opencongress.org,202-225-6605,https://marchant.house.gov
Michael T. McCaul,R - TX,http://twitter.com/RepMcCaul,Rep.Mccaul@opencongress.org,202-225-2401,http://mccaul.house.gov
Randy Neugebauer,R - TX,http://twitter.com/RandyNeugebauer,Rep.Randy@opencongress.org,202-225-4005,http://randy.house.gov
Beto O'Rourke,D - TX,http://twitter.com/RepBetoORourke,Rep.Orourke@opencongress.org,202-225-4831,http://orourke.house.gov
Pete Olson,R - TX,http://twitter.com/RepPeteOlson,Rep.Olson@opencongress.org,202-225-5951,https://olson.house.gov
Ted Poe,R - TX,http://twitter.com/JudgeTedPoe,Rep.Poe@opencongress.org,202-225-6565,https://poe.house.gov
John Ratcliffe,R - TX,http://twitter.com/RepRatcliffe,Rep.Ratcliffe@opencongress.org,202-225-6673,https://ratcliffe.house.gov
Pete A. Sessions,R - TX,http://twitter.com/PeteSessions,Rep.Sessions@opencongress.org,202-225-2231,https://sessions.house.gov
Lamar S. Smith,R - TX,http://twitter.com/LamarSmithTX21,Rep.Lamarsmith@opencongress.org,202-225-4236,http://lamarsmith.house.gov
Mac M. Thornberry,R - TX,http://twitter.com/MacTXPress,Rep.Thornberry@opencongress.org,202-225-3706,http://thornberry.house.gov
Marc A. Veasey,D - TX,http://twitter.com/RepVeasey,Rep.Veasey@opencongress.org,202-225-9897,http://veasey.house.gov
Filemon Vela,D - TX,http://twitter.com/RepFilemonVela,Rep.Vela@opencongress.org,202-225-9901,https://vela.house.gov
Randy K. Weber,R - TX,http://twitter.com/TXRandy14,Rep.Weber@opencongress.org,202-225-2831,http://weber.house.gov
Roger Williams,R - TX,http://twitter.com/RepRWilliams,Rep.Williams@opencongress.org,202-225-9896,http://williams.house.gov
Orrin G. Hatch,R - UT,http://twitter.com/SenOrrinHatch,Sen.Hatch@opencongress.org,202-224-5251,http://www.hatch.senate.gov
Mike Lee,R - UT,http://twitter.com/SenMikeLee,Sen.Lee@opencongress.org,202-224-5444,http://www.lee.senate.gov/public
Jason Chaffetz,R - UT,http://twitter.com/JasonInTheHouse,Rep.Chaffetz@opencongress.org,202-225-7751,https://chaffetz.house.gov
Mia Love,R - UT,http://twitter.com/repmialove,Rep.Love@opencongress.org,202-225-3011,https://love.house.gov
Chris Stewart,R - UT,http://twitter.com/RepChrisStewart,Rep.Stewart@opencongress.org,202-225-9730,http://stewart.house.gov
Patrick J. Leahy,D - VT,http://twitter.com/SenatorLeahy,Sen.Leahy@opencongress.org,202-224-4242,https://www.leahy.senate.gov
Bernard Sanders,I - VT,http://twitter.com/SenSanders,Sen.Sanders@opencongress.org,202-224-5141,https://www.sanders.senate.gov
Peter Welch,D - VT,http://twitter.com/PeterWelch,Rep.Welch@opencongress.org,202-225-4115,https://welch.house.gov
Timothy Kaine,D - VA,http://twitter.com/SenKaineOffice,Sen.Kaine@opencongress.org,202-224-4024,http://www.kaine.senate.gov
Mark Warner,D - VA,http://twitter.com/MarkWarner,Sen.Warner@opencongress.org,202-224-2023,http://www.warner.senate.gov
Donald Beyer,D - VA,http://twitter.com/repdonbeyer,Rep.Beyer@opencongress.org,202-225-4376,http://beyer.house.gov
David Alan Brat,R - VA,http://twitter.com/RepDaveBrat,Rep.Brat@opencongress.org,202-225-2815,http://brat.house.gov
Barbara Comstock,R - VA,http://twitter.com/RepComstock,Rep.Comstock@opencongress.org,202-225-5136,https://comstock.house.gov
Gerald E. Connolly,D - VA,http://twitter.com/GerryConnolly,Rep.Connolly@opencongress.org,202-225-1492,https://connolly.house.gov
J. Randy Forbes,R - VA,http://twitter.com/Randy_Forbes,Rep.Forbes@opencongress.org,202-225-6365,http://forbes.house.gov
Bob W. Goodlatte,R - VA,http://twitter.com/RepGoodlatte,Rep.Goodlatte@opencongress.org,202-225-5431,https://goodlatte.house.gov
H. Morgan Griffith,R - VA,http://twitter.com/RepMGriffith,Rep.Morgangriffith@opencongress.org,202-225-3861,http://morgangriffith.house.gov
Robert Hurt,R - VA,http://twitter.com/RepRobertHurt,Rep.Hurt@opencongress.org,202-225-4711,https://hurt.house.gov
Edward Scott Rigell,R - VA,http://twitter.com/RepScottRigell,Rep.Rigell@opencongress.org,202-225-4215,http://rigell.house.gov
Robert C. Scott,D - VA,http://twitter.com/BobbyScott,Rep.Bobbyscott@opencongress.org,202-225-8351,http://bobbyscott.house.gov
Robert J. Wittman,R - VA,http://twitter.com/RobWittman,Rep.Wittman@opencongress.org,202-225-4261,http://wittman.house.gov
Maria Cantwell,D - WA,http://twitter.com/SenatorCantwell,Sen.Cantwell@opencongress.org,202-224-3441,https://www.cantwell.senate.gov
Patty Murray,D - WA,http://twitter.com/PattyMurray,Sen.Murray@opencongress.org,202-224-2621,http://www.murray.senate.gov/public
Suzan K. DelBene,D - WA,http://twitter.com/RepDelBene,Rep.Delbene@opencongress.org,202-225-6311,https://delbene.house.gov
Denny Heck,D - WA,http://twitter.com/RepDennyHeck,Rep.Dennyheck@opencongress.org,202-225-9740,http://dennyheck.house.gov
Jaime Herrera Beutler,R - WA,http://twitter.com/HerreraBeutler,Rep.Herrerabeutler@opencongress.org,202-225-3536,http://herrerabeutler.house.gov
Derek Kilmer,D - WA,http://twitter.com/RepDerekKilmer,Rep.Kilmer@opencongress.org,202-225-5916,https://kilmer.house.gov
Rick Larsen,D - WA,http://twitter.com/RepRickLarsen,Rep.Larsen@opencongress.org,202-225-2605,http://larsen.house.gov
Jim A. McDermott,D - WA,http://twitter.com/RepJimMcDermott,Rep.Mcdermott@opencongress.org,202-225-3106,http://mcdermott.house.gov
Cathy McMorris Rodgers,R - WA,http://twitter.com/CathyMcMorris,Rep.Mcmorris@opencongress.org,202-225-2006,http://mcmorris.house.gov
Dan Newhouse,R - WA,http://twitter.com/RepNewhouse,Rep.Newhouse@opencongress.org,202-225-5816,https://newhouse.house.gov
David G. Reichert,R - WA,http://twitter.com/DaveReichert,Rep.Reichert@opencongress.org,202-225-7761,http://reichert.house.gov
Adam Smith,D - WA,http://twitter.com/RepAdamSmith,Rep.Adamsmith@opencongress.org,202-225-8901,https://adamsmith.house.gov
Shelley Moore Capito,R - WV,http://twitter.com/SenCapito,Sen.Capito@opencongress.org,202-224-6472,https://www.capito.senate.gov
Joe Manchin,D - WV,http://twitter.com/Sen_JoeManchin,Sen.Manchin@opencongress.org,202-224-3954,http://www.manchin.senate.gov/public
Evan Jenkins,R - WV,http://twitter.com/RepEvanJenkins,Rep.Evanjenkins@opencongress.org,202-225-3452,https://evanjenkins.house.gov
David B. McKinley,R - WV,http://twitter.com/RepMcKinley,Rep.Mckinley@opencongress.org,202-225-4172,https://mckinley.house.gov
Alex Mooney,R - WV,http://twitter.com/RepAlexMooney,Rep.Mooney@opencongress.org,202-225-2711,https://mooney.house.gov
Tammy Baldwin,D - WI,http://twitter.com/SenatorBaldwin,Sen.Baldwin@opencongress.org,202-224-5653,https://www.baldwin.senate.gov
Ron Johnson,R - WI,http://twitter.com/SenRonJohnson,Sen.Ronjohnson@opencongress.org,202-224-5323,http://www.ronjohnson.senate.gov
Sean P. Duffy,R - WI,http://twitter.com/RepSeanDuffy,Rep.Duffy@opencongress.org,202-225-3365,https://duffy.house.gov
Glenn Grothman,R - WI,http://twitter.com/RepGrothman,Rep.Grothman@opencongress.org,202-225-2476,http://grothman.house.gov
Ron James Kind,D - WI,http://twitter.com/RepRonKind,Rep.Kind@opencongress.org,202-225-5506,https://kind.house.gov
Gwen Moore,D - WI,http://twitter.com/RepGwenMoore,Rep.Gwenmoore@opencongress.org,202-225-4572,https://gwenmoore.house.gov
Mark Pocan,D - WI,http://twitter.com/RepMarkPocan,Rep.Pocan@opencongress.org,202-225-2906,http://pocan.house.gov
Reid J. Ribble,R - WI,http://twitter.com/RepRibble,Rep.Ribble@opencongress.org,202-225-5665,http://ribble.house.gov
Paul D. Ryan,R - WI,http://twitter.com/SpeakerRyan,Rep.Paulryan@opencongress.org,202-225-3031,http://paulryan.house.gov
F. James Sensenbrenner,R - WI,http://twitter.com/JimPressOffice,Rep.Sensenbrenner@opencongress.org,202-225-5101,http://sensenbrenner.house.gov
John A. Barrasso,R - WY,http://twitter.com/SenJohnBarrasso,Sen.Barrasso@opencongress.org,202-224-6441,http://www.barrasso.senate.gov
Michael B. Enzi,R - WY,http://twitter.com/SenatorEnzi,Sen.Enzi@opencongress.org,202-224-3424,http://www.enzi.senate.gov
Cynthia M. Lummis,R - WY,http://twitter.com/CynthiaLummis,Rep.Lummis@opencongress.org,202-225-2311,http://lummis.house.gov
